sample_id,892.43,896.16,899.88,903.60,907.31,911.02,914.73,918.43,922.13,925.82,929.51,933.20,936.89,940.57,944.24,947.92,951.59,955.26,958.92,962.58,966.23,969.89,973.54,977.18,980.83,984.46,988.10,991.73,995.36,998.99,1002.61,1006.23,1009.84,1013.45,1017.06,1020.67,1024.27,1027.87,1031.46,1035.06,1038.64,1042.23,1045.81,1049.39,1052.96,1056.53,1060.10,1063.67,1067.23,1070.78,1074.34,1077.89,1081.44,1084.98,1088.52,1092.06,1095.59,1099.12,1102.65,1106.17,1109.69,1113.20,1116.72,1120.22,1123.73,1127.23,1130.73,1134.22,1137.71,1141.20,1144.68,1148.16,1151.64,1155.11,1158.58,1162.04,1165.50,1168.96,1172.41,1175.86,1179.31,1182.75,1186.19,1189.62,1193.05,1196.48,1199.90,1203.32,1206.73,1210.14,1213.55,1216.95,1220.35,1223.74,1227.13,1230.52,1233.90,1237.28,1240.65,1244.02,1247.38,1250.74,1254.10,1257.45,1260.80,1264.14,1267.48,1270.82,1274.15,1277.47,1280.79,1284.11,1287.42,1290.73,1294.03,1297.33,1300.63,1303.92,1307.20,1310.48,1313.76,1317.03,1320.30,1323.56,1326.82,1330.07,1333.32,1336.56,1339.80,1343.03,1346.26,1349.48,1352.70,1355.91,1359.12,1362.33,1365.53,1368.72,1371.91,1375.09,1378.27,1381.45,1384.62,1387.78,1390.94,1394.09,1397.24,1400.39,1403.52,1406.66,1409.79,1412.91,1416.03,1419.14,1422.25,1425.35,1428.45,1431.54,1434.63,1437.71,1440.78,1443.85,1446.92,1449.98,1453.03,1456.08,1459.13,1462.17,1465.20,1468.23,1471.25,1474.27,1477.28,1480.29,1483.29,1486.29,1489.28,1492.27,1495.25,1498.22,1501.19,1504.16,1507.12,1510.07,1513.02,1515.96,1518.90,1521.83,1524.76,1527.68,1530.60,1533.51,1536.42,1539.32,1542.21,1545.10,1547.99,1550.87,1553.74,1556.61,1559.48,1562.34,1565.19,1568.04,1570.88,1573.72,1576.55,1579.38,1582.21,1585.03,1587.84,1590.65,1593.45,1596.25,1599.04,1601.83,1604.62,1607.40,1610.17,1612.94,1615.71,1618.47,1621.23,1623.98,1626.72,1629.47,1632.20,1634.94,1637.67,1640.39,1643.11,1645.83,1648.54,1651.25,1653.95,1656.65,1659.35,1662.04,1664.73,1667.41,1670.09,1672.77,1675.44,1678.11,1680.77,1683.43,1686.09,1688.74,1691.40,1694.04,1696.69,1699.33,1701.97,1704.60,1707.23,1709.86
TK26_S1,0.377886,0.36586,0.371916,0.36569,0.36463,0.359814,0.35506,0.352183,0.346361,0.346302,0.347508,0.342078,0.334985,0.330203,0.327548,0.326329,0.324269,0.322757,0.320632,0.318189,0.316388,0.314689,0.312814,0.311131,0.30935,0.307531,0.305731,0.304005,0.301929,0.300057,0.298351,0.296287,0.294616,0.292956,0.291223,0.289428,0.287603,0.285949,0.284544,0.282747,0.280816,0.279021,0.277849,0.276781,0.275095,0.273806,0.272256,0.27101,0.269735,0.268422,0.267407,0.266588,0.265249,0.264025,0.263045,0.262287,0.261453,0.260781,0.260137,0.259795,0.259113,0.25881,0.258706,0.259101,0.259251,0.259297,0.259335,0.259866,0.260126,0.260669,0.260851,0.262028,0.263507,0.264986,0.266879,0.268333,0.269614,0.270415,0.271063,0.271829,0.272671,0.273465,0.273921,0.274523,0.274341,0.27393,0.27409,0.2738,0.272945,0.272435,0.271328,0.269836,0.268088,0.266094,0.26389,0.262816,0.261619,0.260953,0.259756,0.258802,0.257874,0.256977,0.256194,0.25551,0.255161,0.254825,0.254702,0.254283,0.254157,0.253891,0.253182,0.252692,0.251929,0.251585,0.251165,0.250753,0.250698,0.250386,0.25042,0.250618,0.250628,0.251545,0.252205,0.252815,0.254061,0.255568,0.257867,0.260047,0.262666,0.265706,0.268406,0.2712,0.274302,0.277238,0.279997,0.282863,0.284996,0.287579,0.289379,0.291562,0.293677,0.296742,0.300786,0.305903,0.311694,0.318428,0.326061,0.335479,0.3466,0.358792,0.371058,0.383684,0.39634,0.408593,0.419982,0.429382,0.437578,0.445172,0.450796,0.45546,0.459136,0.461569,0.463673,0.465369,0.466466,0.467486,0.468221,0.468924,0.468567,0.468245,0.467725,0.466884,0.46534,0.464261,0.46354,0.462805,0.461487,0.460908,0.459595,0.457896,0.456168,0.454532,0.452877,0.450728,0.448795,0.446265,0.444934,0.442691,0.441552,0.439505,0.438204,0.437242,0.436413,0.435561,0.434234,0.433609,0.432764,0.432261,0.431203,0.431063,0.430683,0.430399,0.430092,0.430031,0.429454,0.429121,0.429044,0.429313,0.427744,0.426516,0.426169,0.425257,0.42404,0.423173,0.421868,0.420611,0.419742,0.418911,0.418332,0.417637,0.417216,0.416464,0.416735,0.416458,0.41619,0.416299,0.417046,0.416875,0.416998,0.417837,0.41856,0.420198,0.422551,0.424965,0.428031,0.430998,0.434507,0.436803,0.43798,0.439009,0.438153,0.438504,0.43851,0.437848,0.437445,0.438498,0.439744,0.441765,0.442737,0.445394,0.447799,0.450675,0.452871,0.456365,0.458115,0.457727
TK26_S1,0.402781,0.395255,0.397,0.396566,0.389692,0.386998,0.377923,0.381889,0.372743,0.371268,0.372756,0.368881,0.363984,0.359502,0.354323,0.352917,0.350399,0.347788,0.345421,0.342833,0.340992,0.338966,0.336928,0.335075,0.333182,0.331235,0.329495,0.327709,0.325537,0.323631,0.321958,0.319976,0.318168,0.316468,0.314698,0.312875,0.311264,0.309548,0.307966,0.306256,0.304297,0.302605,0.301223,0.300186,0.298884,0.297367,0.295822,0.294538,0.293224,0.291893,0.290918,0.289873,0.288752,0.287351,0.286378,0.285679,0.28472,0.283902,0.283337,0.282911,0.28251,0.282179,0.282129,0.282361,0.282595,0.282353,0.282958,0.283443,0.283847,0.284275,0.284892,0.286108,0.287592,0.289447,0.291435,0.293198,0.2945,0.295389,0.296542,0.297313,0.298179,0.299237,0.299955,0.300618,0.30068,0.300524,0.30055,0.300148,0.299428,0.298664,0.297515,0.296372,0.294072,0.292206,0.290174,0.288846,0.287721,0.286702,0.285542,0.284394,0.283268,0.282556,0.281741,0.281152,0.280751,0.280302,0.280095,0.279749,0.279708,0.279417,0.278484,0.277715,0.277123,0.276698,0.276351,0.276009,0.275765,0.275616,0.275644,0.275915,0.276077,0.276898,0.277495,0.278396,0.279582,0.281321,0.283799,0.286134,0.288751,0.29189,0.294882,0.297737,0.300744,0.303892,0.307032,0.309981,0.312459,0.314969,0.317298,0.319462,0.321443,0.324878,0.329434,0.334802,0.341156,0.348,0.356436,0.366418,0.377864,0.390643,0.403632,0.416895,0.430166,0.442356,0.453896,0.463856,0.472292,0.479756,0.48563,0.490508,0.494303,0.497169,0.499534,0.501111,0.50244,0.503403,0.504283,0.505433,0.505357,0.505132,0.504419,0.503509,0.502123,0.500692,0.500026,0.499278,0.497994,0.497402,0.496025,0.49431,0.492541,0.490791,0.488665,0.486785,0.484611,0.482168,0.480079,0.478457,0.47698,0.47518,0.473737,0.471899,0.471005,0.470305,0.469784,0.468699,0.46801,0.467209,0.466238,0.465898,0.465435,0.465024,0.464272,0.464185,0.464153,0.463708,0.463691,0.463575,0.462355,0.461007,0.460338,0.459177,0.457728,0.457009,0.455668,0.45462,0.453377,0.45192,0.451777,0.4507,0.450083,0.449651,0.449886,0.449748,0.449407,0.448629,0.449184,0.449075,0.449298,0.450075,0.450667,0.452212,0.454156,0.45702,0.459785,0.462836,0.465539,0.468095,0.469567,0.469926,0.469916,0.469704,0.469999,0.468972,0.469076,0.469269,0.471605,0.472659,0.475093,0.478069,0.48047,0.483566,0.485995,0.489549,0.491337,0.491955
TK26_S1,0.413153,0.407594,0.406493,0.406976,0.402788,0.388038,0.396917,0.389645,0.383762,0.392329,0.38125,0.379965,0.372375,0.369583,0.364585,0.362557,0.359924,0.357185,0.354603,0.351987,0.349756,0.347629,0.345626,0.34347,0.341379,0.339768,0.337387,0.335428,0.333308,0.330989,0.328792,0.326717,0.324854,0.322882,0.320824,0.318887,0.316972,0.31516,0.313618,0.311492,0.309294,0.307705,0.306265,0.304903,0.30343,0.301801,0.300135,0.298766,0.297282,0.295771,0.294723,0.293605,0.292166,0.290812,0.289655,0.28871,0.287535,0.286708,0.28603,0.285346,0.284937,0.284434,0.284165,0.284426,0.284546,0.284259,0.284368,0.284696,0.284739,0.285149,0.285306,0.285863,0.287148,0.288465,0.290082,0.291392,0.292363,0.293354,0.294234,0.294962,0.296005,0.297078,0.298211,0.298814,0.298829,0.298715,0.298811,0.29847,0.29788,0.297256,0.296029,0.294712,0.292671,0.290719,0.288756,0.287503,0.286179,0.285165,0.283993,0.282711,0.281327,0.280516,0.279685,0.278872,0.278208,0.277827,0.277687,0.277346,0.277084,0.276761,0.275861,0.275001,0.274134,0.273716,0.273014,0.272546,0.272178,0.271617,0.271459,0.271456,0.271434,0.272088,0.272559,0.272835,0.273766,0.275102,0.276905,0.278889,0.281106,0.284199,0.287054,0.290175,0.292978,0.296134,0.299109,0.302185,0.304594,0.30716,0.309258,0.31107,0.31223,0.314948,0.31898,0.323031,0.327588,0.33257,0.338979,0.346773,0.356616,0.367841,0.379475,0.39199,0.40509,0.417994,0.430461,0.440793,0.450052,0.458164,0.465046,0.47022,0.47451,0.477752,0.479758,0.48078,0.481202,0.481195,0.481757,0.482015,0.48126,0.480241,0.479106,0.477246,0.476109,0.474904,0.474689,0.474015,0.473203,0.47248,0.471553,0.469756,0.468062,0.466438,0.464576,0.462524,0.460301,0.457679,0.455736,0.453963,0.452619,0.450708,0.449238,0.448107,0.447254,0.44636,0.445486,0.444485,0.444146,0.442879,0.442518,0.442131,0.442027,0.44189,0.441552,0.441201,0.441317,0.441382,0.440692,0.440605,0.439785,0.438396,0.438069,0.437144,0.435554,0.435288,0.433502,0.432379,0.431611,0.430269,0.430083,0.429294,0.428742,0.428699,0.42878,0.428763,0.428791,0.428781,0.430011,0.430047,0.430578,0.43076,0.431491,0.433614,0.435394,0.438869,0.442463,0.445747,0.449158,0.451661,0.452971,0.453733,0.452909,0.454234,0.454529,0.453887,0.453868,0.454082,0.455886,0.457986,0.459875,0.463141,0.465733,0.469429,0.472478,0.476401,0.477289,0.477413
TK26_S1,0.363607,0.354638,0.359897,0.355174,0.347714,0.337928,0.344065,0.344181,0.337911,0.336704,0.337524,0.339917,0.329945,0.32846,0.325256,0.323301,0.321668,0.319643,0.318032,0.316304,0.315045,0.313751,0.312495,0.311439,0.310224,0.308963,0.30754,0.30628,0.304636,0.302993,0.301526,0.300039,0.298447,0.297094,0.295767,0.294348,0.292881,0.291456,0.290334,0.288658,0.287126,0.285808,0.284612,0.283869,0.282599,0.281279,0.280158,0.279152,0.278163,0.276934,0.276118,0.275469,0.27448,0.2734,0.272768,0.271966,0.271354,0.2708,0.270394,0.270144,0.269896,0.269672,0.269895,0.270426,0.270946,0.271131,0.271656,0.272427,0.273037,0.274007,0.274801,0.276267,0.278229,0.280422,0.282606,0.284412,0.28606,0.287107,0.28827,0.289201,0.290278,0.291448,0.292471,0.293223,0.293564,0.293368,0.29367,0.293585,0.292891,0.292483,0.291386,0.290121,0.288189,0.286214,0.284288,0.283019,0.281812,0.281027,0.279961,0.278937,0.277634,0.277166,0.276489,0.275816,0.275622,0.275512,0.275497,0.275162,0.275008,0.275074,0.27451,0.273778,0.273238,0.273011,0.272644,0.272268,0.27221,0.272039,0.272148,0.272527,0.272871,0.273738,0.274677,0.275751,0.277214,0.279195,0.281741,0.284535,0.287459,0.290955,0.294382,0.297894,0.301549,0.304679,0.30853,0.311553,0.314543,0.317448,0.319714,0.322127,0.324813,0.328611,0.333227,0.339046,0.346008,0.35361,0.362188,0.37286,0.385201,0.398055,0.411687,0.425366,0.438944,0.451312,0.463351,0.473044,0.482025,0.489247,0.495328,0.500199,0.503668,0.506219,0.508333,0.51002,0.510715,0.511325,0.512261,0.512737,0.512634,0.512275,0.511487,0.51001,0.508758,0.507238,0.506736,0.505727,0.504047,0.503376,0.501981,0.499985,0.498835,0.496767,0.494997,0.49304,0.490688,0.488349,0.486481,0.484813,0.483417,0.48154,0.480361,0.479239,0.478523,0.477713,0.477257,0.476054,0.475589,0.474424,0.473924,0.47378,0.473925,0.473505,0.473157,0.472766,0.472452,0.47208,0.471771,0.471933,0.470953,0.469902,0.469632,0.468322,0.467001,0.466279,0.46516,0.464079,0.462861,0.461895,0.461561,0.460491,0.46,0.45958,0.459676,0.459352,0.459391,0.459123,0.460152,0.460175,0.459937,0.460989,0.46149,0.46355,0.465123,0.468027,0.471012,0.473731,0.476726,0.479273,0.480605,0.481254,0.480449,0.480914,0.481024,0.480909,0.481638,0.482148,0.483691,0.485504,0.487513,0.490711,0.493893,0.497849,0.500725,0.504257,0.503445,0.504509
TK26_S1,0.42919,0.421584,0.418659,0.420047,0.41401,0.410479,0.408306,0.404571,0.403744,0.400498,0.39794,0.393163,0.385842,0.383398,0.378571,0.376556,0.373619,0.371382,0.36923,0.366585,0.364525,0.362338,0.360444,0.358672,0.356589,0.35455,0.352845,0.350892,0.348691,0.346433,0.344473,0.342595,0.340607,0.338726,0.336866,0.334984,0.33311,0.331203,0.329685,0.32789,0.325991,0.324028,0.322581,0.321335,0.319808,0.318148,0.316795,0.315308,0.313938,0.312535,0.311199,0.310149,0.308819,0.307492,0.30647,0.305471,0.304516,0.303775,0.302959,0.302329,0.301891,0.301443,0.301437,0.301664,0.301595,0.301434,0.301708,0.302311,0.302391,0.302842,0.303276,0.304307,0.306035,0.307775,0.309635,0.311048,0.312519,0.313478,0.314094,0.314889,0.315591,0.316717,0.317318,0.317673,0.317347,0.317095,0.317123,0.316844,0.316283,0.315407,0.314055,0.312785,0.310626,0.308457,0.306308,0.304952,0.303703,0.302696,0.301505,0.300323,0.29918,0.298463,0.297582,0.296828,0.296421,0.296038,0.295999,0.295658,0.295343,0.294905,0.294125,0.293534,0.292797,0.29242,0.291901,0.291418,0.291258,0.290894,0.29086,0.291051,0.291153,0.292106,0.292832,0.29337,0.29466,0.296082,0.298521,0.301013,0.303657,0.306654,0.309669,0.312996,0.316018,0.318813,0.322126,0.324954,0.327482,0.330139,0.332021,0.334336,0.336694,0.340287,0.344488,0.350192,0.356728,0.363881,0.372171,0.382806,0.394718,0.407516,0.420773,0.434574,0.448019,0.460698,0.472582,0.482875,0.4913,0.49895,0.504843,0.509974,0.513897,0.516793,0.519225,0.5209,0.521952,0.523013,0.524254,0.525128,0.524878,0.524821,0.524355,0.523011,0.521318,0.519761,0.519562,0.518578,0.517256,0.516501,0.514605,0.512877,0.511432,0.509556,0.507242,0.505079,0.503023,0.50027,0.498422,0.496452,0.494696,0.492727,0.491764,0.490078,0.489207,0.48826,0.487523,0.486129,0.485497,0.484349,0.483416,0.483189,0.482976,0.482287,0.482095,0.481833,0.481406,0.481024,0.480598,0.480455,0.479166,0.478091,0.477753,0.476467,0.474786,0.474093,0.472552,0.471609,0.4709,0.469366,0.469109,0.468226,0.467472,0.466558,0.466845,0.466235,0.46625,0.466133,0.466868,0.466745,0.466945,0.467343,0.46846,0.469999,0.472159,0.475585,0.478533,0.481675,0.485107,0.487024,0.488565,0.488878,0.488701,0.489219,0.488912,0.488637,0.488301,0.488988,0.490907,0.49217,0.494898,0.497607,0.500693,0.504165,0.505814,0.511919,0.512617,0.51393
TK26_S1,0.373074,0.366999,0.370809,0.366756,0.368708,0.356896,0.357853,0.36125,0.345508,0.347111,0.346787,0.340996,0.336001,0.334102,0.329621,0.327665,0.325628,0.324122,0.322385,0.320284,0.318773,0.317247,0.315676,0.314175,0.312492,0.311006,0.309357,0.307804,0.305936,0.303963,0.30229,0.300605,0.298708,0.297186,0.295457,0.294061,0.292293,0.290627,0.289111,0.287272,0.285549,0.283986,0.282693,0.281615,0.280254,0.278768,0.277364,0.276089,0.274887,0.273635,0.272671,0.271708,0.270498,0.269347,0.26857,0.2677,0.266964,0.266262,0.265735,0.265264,0.264812,0.264696,0.264771,0.265266,0.265475,0.265471,0.265965,0.266711,0.267081,0.267884,0.268403,0.269848,0.271816,0.273781,0.276045,0.27781,0.279398,0.280437,0.281435,0.282314,0.283463,0.284442,0.28533,0.285983,0.285964,0.285554,0.285921,0.285584,0.284808,0.284055,0.282685,0.281322,0.279183,0.277134,0.275281,0.273773,0.272188,0.271335,0.270085,0.268969,0.267889,0.267283,0.266543,0.26595,0.265413,0.265031,0.265025,0.264575,0.26453,0.264099,0.263284,0.262835,0.262083,0.261778,0.261367,0.260993,0.261018,0.260598,0.260728,0.261043,0.261353,0.262298,0.263148,0.264062,0.265499,0.267379,0.269768,0.272345,0.275366,0.278881,0.282003,0.285353,0.28859,0.291986,0.295546,0.298516,0.301253,0.30391,0.305903,0.308548,0.31098,0.314806,0.319387,0.324967,0.331993,0.339906,0.348187,0.358699,0.371039,0.384417,0.398378,0.412598,0.426498,0.439469,0.451646,0.461793,0.470465,0.478774,0.485212,0.490116,0.494105,0.497001,0.499331,0.501214,0.502337,0.503334,0.504633,0.505256,0.505605,0.505025,0.504563,0.503401,0.501653,0.500184,0.499844,0.498546,0.497115,0.496114,0.49477,0.49305,0.491426,0.489747,0.487806,0.48577,0.483143,0.480429,0.478901,0.47674,0.474907,0.473132,0.471487,0.470492,0.469391,0.468443,0.467467,0.466489,0.466065,0.465332,0.464307,0.464322,0.463682,0.463255,0.462999,0.462429,0.461996,0.461749,0.460885,0.461311,0.460165,0.459204,0.458567,0.457709,0.456248,0.455421,0.453925,0.452524,0.451266,0.449788,0.449427,0.448719,0.447926,0.447014,0.447524,0.446836,0.446776,0.446018,0.447077,0.446617,0.446747,0.447935,0.448103,0.449771,0.451619,0.454612,0.457329,0.460702,0.463745,0.46626,0.467299,0.467818,0.467426,0.467369,0.467611,0.467039,0.467069,0.46805,0.47091,0.471339,0.474257,0.477358,0.478973,0.482769,0.487692,0.489549,0.491337,0.491653
TK26_S1,0.460224,0.460785,0.465515,0.463132,0.449531,0.449466,0.445522,0.449317,0.439237,0.431838,0.431623,0.432005,0.421873,0.416664,0.412978,0.413528,0.410638,0.409391,0.407727,0.405979,0.404378,0.402612,0.400786,0.399225,0.397303,0.395527,0.393761,0.391904,0.389849,0.38789,0.385952,0.38384,0.382042,0.38023,0.378485,0.376567,0.374643,0.372782,0.371249,0.369139,0.367064,0.365078,0.363867,0.362441,0.360943,0.359359,0.357677,0.356173,0.354669,0.353239,0.352014,0.35091,0.349646,0.348404,0.347272,0.346509,0.345468,0.344506,0.343796,0.343115,0.342538,0.342251,0.342206,0.342577,0.342534,0.342489,0.342749,0.343463,0.343714,0.344226,0.344764,0.346163,0.347731,0.349602,0.351811,0.353442,0.355016,0.356009,0.357091,0.357698,0.358752,0.359957,0.360609,0.361224,0.361103,0.360788,0.361042,0.360428,0.359683,0.358824,0.357492,0.35581,0.353485,0.351021,0.348788,0.347141,0.345564,0.344515,0.343368,0.342066,0.340818,0.339848,0.339082,0.338352,0.337758,0.337613,0.337205,0.33689,0.336633,0.336254,0.335576,0.334854,0.333973,0.333541,0.332989,0.332383,0.33231,0.331683,0.33188,0.332332,0.332465,0.333168,0.334053,0.334925,0.336249,0.338031,0.340492,0.343138,0.346172,0.349529,0.352758,0.356234,0.359521,0.362946,0.366508,0.369806,0.372319,0.375038,0.377092,0.379376,0.381934,0.385869,0.390579,0.396171,0.402845,0.410464,0.418796,0.42921,0.441442,0.45507,0.469141,0.482809,0.497038,0.509989,0.522559,0.532779,0.542136,0.550227,0.557073,0.562103,0.566649,0.569924,0.57211,0.574393,0.575398,0.576137,0.577448,0.578983,0.578894,0.578555,0.578269,0.577195,0.575882,0.574026,0.573474,0.57255,0.571248,0.570784,0.569478,0.567991,0.56609,0.564231,0.562026,0.559764,0.5578,0.555629,0.553267,0.551081,0.549538,0.547682,0.546019,0.544471,0.544155,0.543054,0.542084,0.540767,0.540029,0.539035,0.537939,0.538441,0.537473,0.537272,0.536591,0.536182,0.536271,0.535843,0.53603,0.536008,0.534848,0.533521,0.53279,0.531485,0.529951,0.529292,0.528043,0.527253,0.525875,0.524277,0.52406,0.523143,0.522587,0.521628,0.521978,0.521171,0.521219,0.520476,0.521233,0.521019,0.521156,0.521293,0.522413,0.524466,0.526003,0.52967,0.532694,0.536142,0.539183,0.541327,0.543049,0.543445,0.542706,0.542603,0.543184,0.542968,0.543149,0.543227,0.544876,0.54662,0.549322,0.552436,0.555555,0.559629,0.56117,0.56598,0.565613,0.567949
TK26_S1,0.390155,0.388017,0.378614,0.379753,0.391848,0.37673,0.377923,0.371447,0.364659,0.367006,0.362182,0.360891,0.351519,0.349853,0.344655,0.343256,0.341622,0.340089,0.338178,0.335712,0.333961,0.332298,0.330464,0.328621,0.326662,0.324998,0.323009,0.321117,0.319122,0.317156,0.315053,0.313125,0.311048,0.309333,0.307347,0.305724,0.303671,0.301743,0.30025,0.298289,0.296241,0.294351,0.293027,0.291687,0.289982,0.288549,0.28701,0.285539,0.284134,0.28255,0.281504,0.280526,0.279247,0.277915,0.276918,0.275932,0.27512,0.274009,0.27348,0.272862,0.272343,0.272101,0.27201,0.2723,0.272227,0.271976,0.272471,0.27297,0.273202,0.273857,0.274353,0.27546,0.277061,0.278861,0.280829,0.282401,0.283965,0.284943,0.285716,0.28654,0.28745,0.288334,0.289066,0.289557,0.289406,0.289101,0.289048,0.28877,0.288036,0.287361,0.28583,0.284487,0.282325,0.280199,0.277856,0.276437,0.274852,0.273958,0.272804,0.271725,0.270605,0.269736,0.268865,0.26845,0.267825,0.267348,0.267134,0.266692,0.266527,0.266167,0.265348,0.264706,0.263935,0.263601,0.262958,0.262471,0.262337,0.262046,0.261967,0.262273,0.262417,0.263275,0.26416,0.264923,0.266319,0.268111,0.270279,0.272652,0.275431,0.278667,0.281685,0.284775,0.287964,0.291008,0.294202,0.297175,0.299861,0.302369,0.304478,0.306416,0.308762,0.312425,0.317028,0.322271,0.328932,0.336047,0.344165,0.354118,0.365977,0.378829,0.392028,0.404981,0.418541,0.430892,0.442382,0.45266,0.461136,0.468671,0.474635,0.479719,0.48368,0.486566,0.488822,0.49051,0.491624,0.492597,0.493641,0.494616,0.495168,0.494843,0.494151,0.492791,0.491579,0.490504,0.489848,0.488867,0.487742,0.487095,0.485724,0.483792,0.482394,0.480353,0.478752,0.47641,0.473921,0.47191,0.469962,0.46818,0.466447,0.464544,0.463361,0.461575,0.46087,0.460335,0.458713,0.457757,0.457418,0.456506,0.455821,0.455228,0.454531,0.454434,0.45411,0.453629,0.453428,0.452848,0.452661,0.452849,0.451731,0.450655,0.449993,0.448872,0.447517,0.446789,0.445272,0.444055,0.443156,0.442074,0.441298,0.440156,0.440239,0.439396,0.439356,0.438874,0.438977,0.438539,0.439121,0.439109,0.439239,0.439703,0.440387,0.442301,0.443979,0.447112,0.449742,0.452453,0.455574,0.458289,0.459651,0.460084,0.459361,0.460093,0.460168,0.459683,0.459358,0.459934,0.46214,0.4635,0.465264,0.469027,0.470901,0.475655,0.477244,0.481394,0.482853,0.484475
TK26_S1,0.436051,0.42941,0.421134,0.415249,0.41629,0.414888,0.410409,0.408639,0.39698,0.402334,0.39794,0.393772,0.386222,0.383179,0.378959,0.376722,0.374204,0.371786,0.369267,0.366585,0.364409,0.362123,0.359884,0.357644,0.355712,0.353512,0.351333,0.349144,0.34667,0.344296,0.342141,0.339715,0.337605,0.335478,0.33334,0.331246,0.329275,0.32718,0.325166,0.323131,0.321022,0.319028,0.317474,0.315969,0.314161,0.312297,0.31041,0.309018,0.30731,0.305722,0.304448,0.303192,0.301737,0.300201,0.298864,0.297825,0.296729,0.295841,0.295047,0.294343,0.293696,0.293323,0.293084,0.293275,0.293407,0.293063,0.293356,0.293857,0.293987,0.294682,0.295082,0.296255,0.297663,0.29959,0.301787,0.303208,0.304662,0.305612,0.306428,0.307072,0.308193,0.30897,0.309794,0.310216,0.309971,0.30948,0.309496,0.309067,0.308132,0.307318,0.305818,0.304074,0.301901,0.299529,0.297381,0.29562,0.294224,0.292998,0.291621,0.290329,0.289006,0.288119,0.287235,0.286359,0.285643,0.285474,0.284997,0.284416,0.284368,0.283606,0.28283,0.282135,0.281383,0.280758,0.280261,0.279673,0.279429,0.279064,0.279151,0.279441,0.279436,0.280372,0.281044,0.281692,0.283241,0.28501,0.287429,0.289953,0.292684,0.296182,0.299319,0.302505,0.305746,0.309025,0.312314,0.315644,0.318104,0.321056,0.3231,0.325083,0.327621,0.331442,0.3361,0.34172,0.348157,0.355811,0.364044,0.374523,0.386613,0.400072,0.41363,0.427097,0.440525,0.452467,0.464506,0.474319,0.482852,0.490059,0.496151,0.501036,0.504752,0.507763,0.509823,0.511487,0.512227,0.513026,0.514404,0.514753,0.51499,0.514902,0.514052,0.512211,0.510931,0.509381,0.508885,0.508222,0.506582,0.505549,0.504085,0.502094,0.500574,0.498701,0.496709,0.494225,0.491338,0.489349,0.48737,0.485667,0.483886,0.481972,0.4804,0.47896,0.478243,0.477552,0.476077,0.474622,0.474063,0.473137,0.472501,0.472091,0.471628,0.471359,0.470822,0.470365,0.470033,0.469817,0.469269,0.468949,0.467902,0.466734,0.465881,0.465144,0.463747,0.462851,0.461223,0.459806,0.459091,0.457346,0.456815,0.456246,0.455598,0.455076,0.454962,0.454154,0.454183,0.453628,0.454249,0.454201,0.454556,0.45524,0.456189,0.45749,0.458916,0.461939,0.464615,0.467899,0.471292,0.473781,0.474205,0.474449,0.474169,0.474125,0.474449,0.473693,0.473588,0.474259,0.47545,0.476454,0.47835,0.481524,0.483204,0.487093,0.489963,0.493573,0.495248,0.497728
